row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_1,1,1,ours,__setup__,712.095,10810400,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,1,1,rls_with_index,__setup__,463.453,8372224,,,,,,,,,,,,,,,ok,,
query,tpch0_1,1,1,ours,1,,,723.900,59684,693.130,72300,,,,,,,,,693.130,72300,ok,,
query,tpch0_1,1,1,rls_with_index,1,,,392.236,21228,391.798,23848,,,,,,,,,391.798,23848,ok,,
query,tpch0_1,1,1,ours,2,,,512.503,49528,512.559,49528,,,,,,,,,512.559,49528,ok,,
query,tpch0_1,1,1,rls_with_index,2,,,452.093,43248,452.102,43248,,,,,,,,,452.102,43248,ok,,
query,tpch0_1,1,1,ours,3,,,301.741,74732,271.572,99180,,,,,,,,,271.572,99180,ok,,
query,tpch0_1,1,1,rls_with_index,3,,,120.892,47372,120.795,51424,,,,,,,,,120.795,51424,ok,,
query,tpch0_1,1,1,ours,4,,,301.704,60380,271.421,97116,,,,,,,,,271.421,97116,ok,,
query,tpch0_1,1,1,rls_with_index,4,,,150.997,46388,150.883,55748,,,,,,,,,150.883,55748,ok,,
query,tpch0_1,1,1,ours,5,,,452.363,80240,391.909,102256,,,,,,,,,391.909,102256,ok,,
query,tpch0_1,1,1,rls_with_index,5,,,151.030,48976,120.646,54096,,,,,,,,,120.646,54096,ok,,
query,tpch0_1,1,1,ours,6,,,151.168,59872,120.893,78648,,,,,,,,,120.893,78648,ok,,
query,tpch0_1,1,1,rls_with_index,6,,,120.893,20656,120.629,28372,,,,,,,,,120.629,28372,ok,,
query,tpch0_1,1,1,ours,7,,,271.549,73780,241.258,104040,,,,,,,,,241.258,104040,ok,,
query,tpch0_1,1,1,rls_with_index,7,,,120.867,47364,120.737,56652,,,,,,,,,120.737,56652,ok,,
query,tpch0_1,1,1,ours,8,,,422.203,79308,391.861,109516,,,,,,,,,391.861,109516,ok,,
query,tpch0_1,1,1,rls_with_index,8,,,151.014,59224,120.782,60664,,,,,,,,,120.782,60664,ok,,
query,tpch0_1,1,1,ours,9,,,542.746,104312,512.440,122232,,,,,,,,,512.440,122232,ok,,
query,tpch0_1,1,1,rls_with_index,9,,,181.118,73080,180.947,81568,,,,,,,,,180.947,81568,ok,,
query,tpch0_1,1,1,ours,10,,,307.077,140140,252.353,158572,,,,,,,,,252.353,158572,ok,,
query,tpch0_1,1,1,rls_with_index,10,,,129.275,140432,91.013,142480,,,,,,,,,91.013,142480,ok,,
query,tpch0_1,1,1,ours,11,,,90.906,44440,60.711,44340,,,,,,,,,60.711,44340,ok,,
query,tpch0_1,1,1,rls_with_index,11,,,30.588,17016,30.473,36528,,,,,,,,,30.473,36528,ok,,
query,tpch0_1,1,1,ours,12,,,241.421,150072,211.129,178744,,,,,,,,,211.129,178744,ok,,
query,tpch0_1,1,1,rls_with_index,12,,,151.024,119668,150.806,130420,,,,,,,,,150.806,130420,ok,,
query,tpch0_1,1,1,ours,13,,,151.153,54192,150.856,54080,,,,,,,,,150.856,54080,ok,,
query,tpch0_1,1,1,rls_with_index,13,,,90.750,41228,90.649,47052,,,,,,,,,90.649,47052,ok,,
query,tpch0_1,1,1,ours,14,,,181.256,134548,120.811,158612,,,,,,,,,120.811,158612,ok,,
query,tpch0_1,1,1,rls_with_index,14,,,120.891,109452,90.538,110236,,,,,,,,,90.538,110236,ok,,
query,tpch0_1,1,1,ours,15,,,151.133,114684,120.858,158744,,,,,,,,,120.858,158744,ok,,
query,tpch0_1,1,1,rls_with_index,15,,,90.777,89880,90.658,108852,,,,,,,,,90.658,108852,ok,,
query,tpch0_1,1,1,ours,16,,,90.904,47480,90.928,47764,,,,,,,,,90.928,47764,ok,,
query,tpch0_1,1,1,rls_with_index,16,,,60.660,40648,60.607,41128,,,,,,,,,60.607,41128,ok,,
query,tpch0_1,1,1,ours,17,,,7922.640,204900,7888.977,229988,,,,,,,,,7888.977,229988,ok,,
query,tpch0_1,1,1,rls_with_index,17,,,10121.384,186388,10060.918,187412,,,,,,,,,10060.918,187412,ok,,
query,tpch0_1,1,1,ours,18,,,482.609,198636,422.008,213960,,,,,,,,,422.008,213960,ok,,
query,tpch0_1,1,1,rls_with_index,18,,,241.493,116324,241.223,121108,,,,,,,,,241.223,121108,ok,,
query,tpch0_1,1,1,ours,19,,,181.317,117780,150.976,162352,,,,,,,,,150.976,162352,ok,,
query,tpch0_1,1,1,rls_with_index,19,,,19155.329,118104,19034.679,118356,,,,,,,,,19034.679,118356,ok,,
